price,num_bath,num_bed,num_parking,property_size,suburb_population,suburb_median_income,suburb_sqkm,suburb_elevation,km_from_cbd
2418000,0.3333333333333333,0.3333333333333333,0.0,0.169449081803005,0.37735169321911777,0.7729056603773585,0.09397260273972602,0.7355371900826446,0.04707060590886329
2055000,0.5,0.5555555555555556,0.3333333333333333,0.5976627712854758,0.3957649507645505,0.5590188679245283,0.4640182648401827,0.38016528925619836,0.28242363545317983
2050000,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5550918196994992,0.015250980706108398,0.36083018867924527,0.15570776255707763,0.4132231404958678,0.1416124186279419
1930000,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3063439065108514,0.1994636138019374,0.6355471698113208,0.08858447488584476,0.1652892561983471,0.06189283925888833
1740000,0.3333333333333333,0.4444444444444444,0.3333333333333333,0.38898163606010017,0.4240653270354655,0.3961509433962264,0.21780821917808224,0.23140495867768596,0.08632949424136203
1500000,0.16666666666666666,0.2222222222222222,0.3333333333333333,0.27712854757929883,0.1994636138019374,0.6355471698113208,0.08858447488584476,0.1652892561983471,0.06189283925888833
1435500,0.16666666666666666,0.3333333333333333,0.5,0.38898163606010017,0.27595869025698505,0.22150943396226416,0.17835616438356167,0.1487603305785124,0.07180771156735102
1390000,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.5834724540901502,0.4240653270354655,0.3961509433962264,0.21780821917808224,0.23140495867768596,0.08632949424136203
1219000,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.20784641068447413,0.5905852213593787,0.5266415094339623,1.0877625570776257,0.024793388429752067,0.09213820731096645
629000,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.25375626043405675,0.07485389480425907,0.32354716981132076,0.09981735159817352,0.6611570247933884,0.41492238357536304
1365000,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.23121869782971619,0.32415339044111763,0.7336603773584905,0.11296803652968036,0.33884297520661155,0.0584877315973961
2650000,0.3333333333333333,0.4444444444444444,0.3333333333333333,0.5609348914858097,0.16367784805059643,0.582566037735849,0.13315068493150686,0.2892561983471074,0.10375563345017526
1150000,0.5,0.4444444444444444,0.3333333333333333,0.4357262103505843,0.42906892962933313,0.3706415094339623,0.37305936073059365,0.3305785123966942,0.14872308462694042
925000,0.5,0.5555555555555556,0.3333333333333333,0.2904841402337229,0.24585701705227764,0.5011320754716981,0.34785388127853883,0.2727272727272727,0.22193289934902355
739950,0.3333333333333333,0.4444444444444444,0.3333333333333333,0.5826377295492488,0.2872067888879994,0.4972075471698113,0.22200913242009135,0.8099173553719008,0.4772158237356034
1045000,0.3333333333333333,0.4444444444444444,0.5,0.4340567612687813,0.14098150668481307,0.3824150943396226,0.17178082191780822,0.4214876033057851,0.19939909864797198
446000,0.3333333333333333,0.4444444444444444,0.16666666666666666,0.5108514190317195,0.08045792970939077,0.3333584905660377,0.09735159817351599,0.024793388429752067,0.6353530295443166
935000,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.657762938230384,0.5667280441918181,0.33237735849056604,0.507579908675799,0.11570247933884298,0.20320480721081627
867000,0.3333333333333333,0.4444444444444444,0.3333333333333333,0.4782971619365609,0.5667280441918181,0.33237735849056604,0.507579908675799,0.11570247933884298,0.20320480721081627
689000,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.18196994991652754,0.5667280441918181,0.33237735849056604,0.507579908675799,0.11570247933884298,0.20320480721081627
660000,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5258764607679466,0.0953486510287407,0.3510188679245283,0.3583561643835617,0.04132231404958678,0.4265398097145719
